order_id,customer_id,order_date,order_number,acquisition_channel,country,device_type,customer_segment,product_category,units,gross_revenue,discount_amount,net_revenue,shipping_revenue,cogs,fulfilment_cost,payment_fee,refund_amount,net_profit,profit_margin_pct,used_discount,order_status,days_since_prior_order
O000147,C00063,2024-08-04,2,Google,UK,Mobile,Seasonal Gifters,Supplements,2,91.52,15.1,76.43,0.0,40.31,4.61,2.42,0.0,29.09,38.06,True,Completed,118.0
O000148,C00064,2025-01-03,1,Organic,France,Desktop,One-Time Buyers,Bundles,1,33.44,0.0,33.44,2.99,14.66,3.47,1.17,0.0,17.12,51.21,False,Completed,
O000149,C00065,2024-03-02,1,Facebook,UK,Mobile,One-Time Buyers,Accessories,2,24.02,4.31,19.71,4.99,7.48,4.81,0.77,0.0,11.63,59.01,True,Completed,
O000150,C00066,2024-03-16,1,Email,UK,Tablet,Steady Repeaters,Accessories,1,128.71,0.0,128.71,0.0,40.71,3.63,3.93,0.0,80.43,62.49,False,Completed,
O000151,C00066,2024-04-20,2,Email,UK,Tablet,Steady Repeaters,Supplements,1,95.44,0.0,95.44,0.0,42.06,3.54,2.97,0.0,46.87,49.11,False,Completed,35.0
O000152,C00066,2024-06-13,3,Email,UK,Tablet,Steady Repeaters,Gift Sets,3,119.37,0.0,119.37,3.99,56.49,5.16,3.66,0.0,58.05,48.63,False,Completed,54.0
O000153,C00067,2025-05-20,1,Referral,US,Mobile,Steady Repeaters,Home,2,72.54,0.0,72.54,3.99,38.98,4.18,2.3,0.0,31.07,42.83,False,Completed,
O000154,C00068,2024-05-30,1,Organic,US,Desktop,Steady Repeaters,Bundles,1,140.81,0.0,140.81,0.0,60.9,3.48,4.28,0.0,72.15,51.24,False,Completed,
O000155,C00068,2024-07-16,2,Organic,US,Desktop,Steady Repeaters,Home,1,146.44,0.0,146.44,3.99,85.64,3.55,4.45,0.0,56.8,38.79,False,Completed,47.0
O000156,C00068,2024-09-25,3,Organic,US,Desktop,Steady Repeaters,Accessories,1,152.37,0.0,152.37,0.0,49.41,3.63,4.62,0.0,94.71,62.16,False,Completed,71.0
O000157,C00068,2024-11-28,4,Organic,US,Desktop,Steady Repeaters,Home,2,156.35,0.0,156.35,3.99,83.89,5.08,4.73,0.0,66.63,42.62,False,Completed,64.0
O000158,C00069,2025-02-01,1,Email,France,Tablet,One-Time Buyers,Supplements,1,39.72,0.0,39.72,3.99,16.44,3.46,1.35,0.0,22.45,56.53,False,Completed,
O000159,C00070,2024-03-14,1,Organic,UK,Mobile,Seasonal Gifters,Gift Sets,2,101.44,0.0,101.44,3.99,51.87,4.23,3.14,0.0,46.18,45.53,False,Completed,
O000160,C00070,2024-07-28,2,Organic,UK,Mobile,Seasonal Gifters,Gift Sets,1,97.75,0.0,97.75,4.99,48.75,3.48,3.03,0.0,47.47,48.57,False,Completed,136.0
O000161,C00071,2024-06-16,1,Referral,Germany,Mobile,One-Time Buyers,Supplements,3,42.48,0.0,42.48,3.99,17.03,6.03,1.43,0.0,21.97,51.73,False,Completed,
O000162,C00072,2025-05-14,1,Referral,UK,Mobile,VIP Loyalists,Accessories,2,145.31,0.0,145.31,4.99,46.59,5.26,4.41,0.0,94.03,64.71,False,Completed,
O000163,C00072,2025-06-30,2,Referral,UK,Mobile,VIP Loyalists,Supplements,1,182.38,0.0,182.38,4.99,77.68,3.44,5.49,0.0,100.75,55.24,False,Completed,47.0
O000164,C00073,2024-09-08,1,Referral,UK,Mobile,Steady Repeaters,Beauty,2,69.69,6.92,62.78,0.0,28.13,4.21,2.02,0.0,28.42,45.27,True,Completed,
O000165,C00073,2024-11-16,2,Referral,UK,Mobile,Steady Repeaters,Beauty,1,92.55,0.0,92.55,2.99,37.29,3.85,2.88,0.0,51.52,55.66,False,Completed,69.0
O000166,C00073,2024-12-29,3,Referral,UK,Mobile,Steady Repeaters,Gift Sets,2,67.11,0.0,67.11,0.0,32.11,4.51,2.15,0.0,28.33,42.22,False,Completed,43.0
O000167,C00073,2025-02-21,4,Referral,UK,Mobile,Steady Repeaters,Supplements,1,45.92,0.0,45.92,4.99,20.09,3.7,1.53,0.0,25.59,55.72,False,Refunded,54.0
O000168,C00073,2025-03-13,5,Referral,UK,Mobile,Steady Repeaters,Beauty,1,61.24,0.0,61.24,0.0,21.76,3.83,1.98,0.0,33.67,54.98,False,Completed,20.0
O000169,C00074,2024-08-07,1,Email,UK,Mobile,Seasonal Gifters,Supplements,2,164.73,0.0,164.73,0.0,69.09,5.24,4.98,0.0,85.42,51.85,False,Completed,
O000170,C00074,2025-01-02,2,Email,UK,Mobile,Seasonal Gifters,Supplements,3,168.98,0.0,168.98,0.0,71.49,6.01,5.1,0.0,86.38,51.12,False,Completed,148.0
O000171,C00075,2024-01-01,1,Facebook,US,Desktop,Promo Shoppers,Home,3,54.08,17.55,36.53,0.0,27.97,5.17,1.26,0.0,2.14,5.84,True,Completed,
O000172,C00076,2024-04-26,1,Google,UK,Mobile,Promo Shoppers,Gift Sets,4,97.26,31.68,65.58,0.0,45.98,6.9,2.1,0.0,10.59,16.16,True,Completed,
O000173,C00076,2024-07-01,2,Google,UK,Mobile,Promo Shoppers,Supplements,3,84.32,0.0,84.32,3.99,37.84,5.64,2.65,0.0,42.19,50.03,False,Completed,66.0
O000174,C00077,2024-05-28,1,Email,France,Mobile,Seasonal Gifters,Beauty,1,67.53,0.0,67.53,3.99,25.67,3.36,2.16,0.0,40.32,59.72,False,Completed,
O000175,C00077,2024-08-10,2,Email,France,Mobile,Seasonal Gifters,Beauty,1,128.61,0.0,128.61,2.99,51.21,3.72,3.93,0.0,72.74,56.56,False,Completed,74.0
O000176,C00077,2024-12-08,3,Email,France,Mobile,Seasonal Gifters,Supplements,1,155.62,14.44,141.18,0.0,68.11,3.51,4.29,0.0,65.26,46.23,True,Completed,120.0
O000177,C00078,2024-05-22,1,Email,UK,Mobile,One-Time Buyers,Accessories,2,78.96,0.0,78.96,3.99,26.31,4.94,2.49,52.4,-3.18,-4.03,False,Completed,
O000178,C00079,2024-01-12,1,Google,UK,Desktop,Promo Shoppers,Supplements,2,59.72,17.88,41.84,0.0,24.93,4.86,1.41,0.0,10.63,25.41,True,Completed,
O000179,C00079,2024-04-18,2,Google,UK,Desktop,Promo Shoppers,Accessories,2,56.62,12.93,43.68,3.99,19.16,4.81,1.47,0.0,22.23,50.9,True,Completed,97.0
O000180,C00079,2024-06-11,3,Google,UK,Desktop,Promo Shoppers,Accessories,3,49.49,11.28,38.21,0.0,16.28,5.4,1.31,0.0,15.22,39.84,True,Completed,54.0
O000181,C00080,2024-11-11,1,Email,US,Mobile,Steady Repeaters,Home,2,118.11,0.0,118.11,4.99,66.94,5.29,3.63,0.0,47.25,40.0,False,Completed,
O000182,C00080,2025-01-02,2,Email,US,Mobile,Steady Repeaters,Accessories,1,109.7,0.0,109.7,3.99,36.9,3.32,3.38,0.0,70.09,63.9,False,Completed,52.0
O000183,C00080,2025-02-27,3,Email,US,Mobile,Steady Repeaters,Supplements,2,97.09,0.0,97.09,0.0,42.81,4.97,3.02,0.0,46.29,47.68,False,Completed,56.0
O000184,C00080,2025-04-29,4,Email,US,Mobile,Steady Repeaters,Supplements,1,86.5,0.0,86.5,2.99,37.15,3.74,2.71,0.0,45.89,53.05,False,Completed,61.0
O000185,C00081,2025-05-16,1,Email,France,Tablet,Promo Shoppers,Home,1,81.49,19.38,62.11,0.0,43.22,3.38,2.0,0.0,13.51,21.75,True,Completed,
O000186,C00082,2024-09-12,1,Email,UK,Tablet,Steady Repeaters,Accessories,3,93.48,0.0,93.48,3.99,27.84,5.02,2.91,78.64,-16.94,-18.12,False,Completed,
O000187,C00082,2024-10-31,2,Email,UK,Tablet,Steady Repeaters,Supplements,1,83.43,9.11,74.32,0.0,33.93,3.79,2.36,0.0,34.24,46.07,True,Completed,49.0
O000188,C00082,2024-12-07,3,Email,UK,Tablet,Steady Repeaters,Beauty,2,121.09,0.0,121.09,0.0,47.01,4.9,3.71,0.0,65.47,54.07,False,Completed,37.0
O000189,C00082,2025-02-06,4,Email,UK,Tablet,Steady Repeaters,Bundles,1,91.91,0.0,91.91,0.0,42.22,3.44,2.87,0.0,43.38,47.2,False,Completed,61.0
O000190,C00082,2025-03-09,5,Email,UK,Tablet,Steady Repeaters,Gift Sets,3,61.35,0.0,61.35,2.99,32.81,6.0,1.98,0.0,23.55,38.38,False,Completed,31.0
O000191,C00082,2025-04-20,6,Email,UK,Tablet,Steady Repeaters,Bundles,1,74.72,0.0,74.72,0.0,34.12,3.78,2.37,0.0,34.45,46.11,False,Completed,42.0
O000192,C00082,2025-05-29,7,Email,UK,Tablet,Steady Repeaters,Beauty,1,74.61,0.0,74.61,4.99,28.1,3.63,2.36,0.0,45.51,60.99,False,Completed,39.0
O000193,C00082,2025-06-28,8,Email,UK,Tablet,Steady Repeaters,Home,3,86.92,0.0,86.92,0.0,49.94,5.59,2.72,0.0,28.66,32.98,False,Completed,30.0
O000194,C00083,2024-09-07,1,Referral,UK,Desktop,Promo Shoppers,Beauty,1,94.73,31.87,62.86,3.99,37.77,3.69,2.02,0.0,23.37,37.18,True,Completed,
O000195,C00083,2024-10-22,2,Referral,UK,Desktop,Promo Shoppers,Gift Sets,1,108.15,22.12,86.03,2.99,57.0,3.68,2.69,0.0,25.64,29.8,True,Completed,45.0
O000196,C00083,2024-12-10,3,Referral,UK,Desktop,Promo Shoppers,Accessories,3,136.95,0.0,136.95,0.0,40.99,5.34,4.17,0.0,86.45,63.12,False,Completed,49.0
O000197,C00083,2025-02-23,4,Referral,UK,Desktop,Promo Shoppers,Accessories,3,92.81,26.89,65.92,3.99,31.15,5.87,2.11,0.0,30.78,46.7,True,Completed,75.0
O000198,C00083,2025-05-02,5,Referral,UK,Desktop,Promo Shoppers,Accessories,1,105.81,26.93,78.88,3.99,33.01,3.8,2.49,0.0,43.57,55.24,True,Completed,68.0
O000199,C00084,2025-04-05,1,Email,UK,Mobile,Seasonal Gifters,Supplements,1,116.03,0.0,116.03,3.99,49.42,3.89,3.56,0.0,63.14,54.42,False,Completed,
O000200,C00085,2025-06-01,1,Email,UK,Mobile,VIP Loyalists,Supplements,2,210.02,0.0,210.02,3.99,84.2,4.88,6.29,0.0,118.64,56.49,False,Completed,
O000201,C00086,2025-04-02,1,Referral,UK,Desktop,One-Time Buyers,Bundles,4,80.14,17.39,62.75,0.0,36.2,6.4,2.02,0.0,18.13,28.89,True,Completed,
O000202,C00087,2025-03-21,1,Organic,UK,Mobile,Steady Repeaters,Beauty,1,100.33,0.0,100.33,2.99,37.03,3.45,3.11,0.0,59.73,59.54,False,Completed,
O000203,C00088,2025-03-13,1,Organic,UK,Mobile,VIP Loyalists,Supplements,1,157.51,11.31,146.2,2.99,70.25,3.68,4.44,0.0,70.83,48.45,True,Completed,
O000204,C00088,2025-04-14,2,Organic,UK,Mobile,VIP Loyalists,Accessories,2,123.65,0.0,123.65,0.0,38.13,4.78,3.79,0.0,76.95,62.23,False,Completed,32.0
O000205,C00088,2025-04-22,3,Organic,UK,Mobile,VIP Loyalists,Accessories,1,180.01,0.0,180.01,3.99,61.48,3.85,5.42,0.0,113.26,62.92,False,Completed,8.0
O000206,C00088,2025-05-20,4,Organic,UK,Mobile,VIP Loyalists,Supplements,1,152.83,0.0,152.83,0.0,60.27,3.71,4.63,0.0,84.22,55.1,False,Completed,28.0
O000207,C00088,2025-06-07,5,Organic,UK,Mobile,VIP Loyalists,Supplements,2,155.9,0.0,155.9,2.99,65.34,5.21,4.72,0.0,83.62,53.64,False,Completed,18.0
O000208,C00089,2025-01-23,1,Google,Germany,Mobile,One-Time Buyers,Supplements,2,48.56,5.04,43.52,0.0,21.18,4.7,1.46,0.0,16.17,37.17,True,Completed,
O000209,C00090,2024-04-12,1,Facebook,US,Desktop,Promo Shoppers,Supplements,2,89.57,0.0,89.57,0.0,37.79,4.13,2.8,0.0,44.86,50.08,False,Completed,
O000210,C00090,2024-06-22,2,Facebook,US,Desktop,Promo Shoppers,Bundles,2,132.21,28.54,103.67,4.99,57.46,4.56,3.21,0.0,43.43,41.89,True,Partially Refunded,71.0
O000211,C00091,2024-11-30,1,Email,UK,Mobile,Steady Repeaters,Supplements,2,154.14,0.0,154.14,2.99,66.94,4.68,4.67,0.0,80.84,52.44,False,Completed,
O000212,C00091,2025-01-27,2,Email,UK,Mobile,Steady Repeaters,Gift Sets,2,124.91,0.0,124.91,3.99,65.01,5.08,3.82,0.0,54.99,44.03,False,Completed,58.0
O000213,C00091,2025-03-23,3,Email,UK,Mobile,Steady Repeaters,Accessories,2,122.09,0.0,122.09,3.99,36.97,4.96,3.74,0.0,80.41,65.86,False,Completed,55.0
O000214,C00091,2025-04-07,4,Email,UK,Mobile,Steady Repeaters,Beauty,1,129.37,0.0,129.37,4.99,46.8,3.49,3.95,0.0,80.11,61.93,False,Completed,15.0
O000215,C00091,2025-06-17,5,Email,UK,Mobile,Steady Repeaters,Gift Sets,1,155.96,0.0,155.96,0.0,77.27,3.62,4.72,137.72,-67.37,-43.2,False,Completed,71.0
O000216,C00092,2024-04-15,1,Google,US,Mobile,Steady Repeaters,Supplements,3,99.45,0.0,99.45,3.99,40.77,5.45,3.08,0.0,54.14,54.44,False,Completed,
O000217,C00093,2024-11-25,1,Referral,UK,Tablet,One-Time Buyers,Beauty,3,95.59,10.53,85.06,0.0,35.03,5.94,2.67,0.0,41.43,48.7,True,Completed,
O000218,C00094,2024-04-20,1,Organic,UK,Mobile,Steady Repeaters,Home,1,72.59,0.0,72.59,0.0,39.06,3.77,2.31,0.0,27.45,37.82,False,Completed,
O000219,C00094,2024-06-04,2,Organic,UK,Mobile,Steady Repeaters,Supplements,1,97.73,8.57,89.16,3.99,39.87,3.69,2.79,45.21,1.6,1.79,True,Completed,45.0
O000220,C00094,2024-07-11,3,Organic,UK,Mobile,Steady Repeaters,Home,2,74.65,9.84,64.8,0.0,39.81,5.09,2.08,0.0,17.82,27.5,True,Completed,37.0
O000221,C00094,2024-08-31,4,Organic,UK,Mobile,Steady Repeaters,Gift Sets,2,117.69,0.0,117.69,3.99,57.9,4.92,3.61,0.0,55.24,46.94,False,Partially Refunded,51.0
O000222,C00095,2025-06-03,1,Email,UK,Mobile,Steady Repeaters,Beauty,2,124.14,0.0,124.14,0.0,45.73,4.37,3.8,0.0,70.24,56.58,False,Completed,
O000223,C00096,2024-03-01,1,Referral,UK,Tablet,Promo Shoppers,Accessories,2,81.49,0.0,81.49,3.99,25.56,4.97,2.56,0.0,52.38,64.28,False,Completed,
O000224,C00096,2024-04-08,2,Referral,UK,Tablet,Promo Shoppers,Supplements,1,60.9,10.55,50.35,3.99,24.06,3.57,1.66,0.0,25.05,49.75,True,Completed,38.0
O000225,C00097,2025-06-17,1,Email,UK,Mobile,Steady Repeaters,Accessories,1,89.08,0.0,89.08,2.99,29.94,3.84,2.78,0.0,55.51,62.31,False,Completed,
O000226,C00098,2024-09-05,1,Google,US,Mobile,Steady Repeaters,Gift Sets,1,130.16,0.0,130.16,0.0,64.78,3.34,3.97,0.0,58.07,44.61,False,Completed,
O000227,C00098,2024-11-14,2,Google,US,Mobile,Steady Repeaters,Accessories,2,151.92,0.0,151.92,3.99,46.11,4.42,4.61,86.64,14.13,9.3,False,Completed,70.0
O000228,C00099,2024-02-17,1,Facebook,UK,Mobile,Promo Shoppers,Bundles,1,66.12,14.41,51.71,3.99,30.89,3.67,1.7,0.0,19.44,37.6,True,Completed,
O000229,C00099,2024-04-12,2,Facebook,UK,Mobile,Promo Shoppers,Beauty,2,60.3,12.24,48.06,4.99,24.28,4.97,1.59,0.0,22.21,46.2,True,Completed,55.0
O000230,C00100,2024-02-25,1,Facebook,UK,Mobile,One-Time Buyers,Supplements,1,47.83,5.88,41.95,4.99,20.11,3.53,1.42,0.0,21.89,52.17,True,Completed,
O000231,C00101,2024-12-30,1,Google,UK,Mobile,Promo Shoppers,Gift Sets,1,136.99,0.0,136.99,2.99,70.0,3.77,4.17,0.0,62.04,45.29,False,Completed,
O000232,C00102,2024-01-15,1,Facebook,UK,Desktop,One-Time Buyers,Beauty,3,19.79,2.65,17.14,4.99,7.99,6.69,0.7,0.0,6.75,39.38,True,Completed,
O000233,C00103,2024-09-29,1,Facebook,UK,Mobile,Steady Repeaters,Supplements,2,68.63,9.97,58.66,0.0,27.25,4.62,1.9,0.0,24.89,42.42,True,Partially Refunded,
O000234,C00103,2024-11-19,2,Facebook,UK,Mobile,Steady Repeaters,Beauty,2,94.64,0.0,94.64,0.0,34.43,4.59,2.94,0.0,52.67,55.66,False,Completed,51.0
O000235,C00104,2024-03-07,1,Referral,UK,Desktop,Steady Repeaters,Beauty,1,90.38,0.0,90.38,4.99,32.27,3.3,2.82,0.0,56.98,63.04,False,Completed,
O000236,C00104,2024-05-18,2,Referral,UK,Desktop,Steady Repeaters,Beauty,1,91.39,0.0,91.39,2.99,32.39,3.37,2.85,0.0,55.77,61.03,False,Completed,72.0
O000237,C00104,2024-07-18,3,Referral,UK,Desktop,Steady Repeaters,Accessories,1,92.22,0.0,92.22,3.99,29.64,3.45,2.87,0.0,60.25,65.33,False,Completed,61.0
O000238,C00104,2024-09-13,4,Referral,UK,Desktop,Steady Repeaters,Accessories,2,63.32,5.94,57.38,3.99,21.28,4.73,1.86,0.0,33.5,58.38,True,Completed,57.0
O000239,C00104,2024-11-08,5,Referral,UK,Desktop,Steady Repeaters,Accessories,3,104.96,0.0,104.96,3.99,31.82,5.12,3.24,0.0,68.76,65.51,False,Completed,56.0
O000240,C00104,2025-01-15,6,Referral,UK,Desktop,Steady Repeaters,Bundles,2,64.58,9.37,55.21,2.99,29.96,5.17,1.8,0.0,21.27,38.53,True,Completed,68.0
O000241,C00104,2025-03-10,7,Referral,UK,Desktop,Steady Repeaters,Home,2,102.49,0.0,102.49,0.0,58.13,4.4,3.17,0.0,36.78,35.89,False,Completed,54.0
O000242,C00105,2025-01-03,1,Google,UK,Desktop,One-Time Buyers,Home,3,39.49,8.46,31.03,3.99,21.14,5.63,1.1,0.0,7.15,23.04,True,Completed,
O000243,C00106,2024-11-10,1,Referral,US,Mobile,Steady Repeaters,Supplements,3,134.1,0.0,134.1,0.0,53.55,5.24,4.09,0.0,71.23,53.11,False,Completed,
O000244,C00106,2025-01-08,2,Referral,US,Mobile,Steady Repeaters,Bundles,2,83.68,11.92,71.76,0.0,38.26,4.32,2.28,0.0,26.9,37.48,True,Completed,59.0
O000245,C00106,2025-02-18,3,Referral,US,Mobile,Steady Repeaters,Beauty,2,109.9,0.0,109.9,0.0,43.52,4.13,3.39,0.0,58.87,53.56,False,Completed,41.0
O000246,C00106,2025-04-13,4,Referral,US,Mobile,Steady Repeaters,Home,3,126.83,0.0,126.83,3.99,67.45,6.47,3.88,0.0,53.03,41.81,False,Completed,54.0
O000247,C00106,2025-05-16,5,Referral,US,Mobile,Steady Repeaters,Supplements,1,124.32,0.0,124.32,0.0,55.13,3.57,3.81,0.0,61.82,49.72,False,Completed,33.0
O000248,C00107,2025-05-17,1,Google,UK,Mobile,Seasonal Gifters,Beauty,1,151.32,15.99,135.32,2.99,53.63,3.55,4.12,0.0,77.0,56.9,True,Completed,
O000249,C00108,2024-08-30,1,Facebook,UK,Desktop,VIP Loyalists,Beauty,2,137.14,0.0,137.14,0.0,53.66,4.88,4.18,0.0,74.42,54.27,False,Completed,
O000250,C00108,2024-10-04,2,Facebook,UK,Desktop,VIP Loyalists,Home,3,131.42,10.03,121.39,0.0,68.37,6.53,3.72,0.0,42.77,35.24,True,Completed,35.0
O000251,C00108,2024-10-24,3,Facebook,UK,Desktop,VIP Loyalists,Supplements,3,120.61,0.0,120.61,2.99,51.51,4.91,3.7,0.0,63.48,52.63,False,Completed,20.0
O000252,C00108,2024-11-28,4,Facebook,UK,Desktop,VIP Loyalists,Beauty,2,131.4,13.58,117.82,3.99,47.49,5.23,3.62,0.0,65.48,55.57,True,Completed,35.0
O000253,C00108,2025-01-23,5,Facebook,UK,Desktop,VIP Loyalists,Bundles,1,108.11,0.0,108.11,0.0,49.89,3.33,3.34,0.0,51.55,47.68,False,Completed,56.0
O000254,C00109,2025-04-12,1,Facebook,France,Desktop,VIP Loyalists,Beauty,2,91.09,0.0,91.09,3.99,32.38,4.23,2.84,0.0,55.63,61.07,False,Partially Refunded,
O000255,C00109,2025-04-24,2,Facebook,France,Desktop,VIP Loyalists,Bundles,1,125.05,0.0,125.05,3.99,59.1,3.74,3.83,0.0,62.37,49.87,False,Completed,12.0
O000256,C00109,2025-05-16,3,Facebook,France,Desktop,VIP Loyalists,Accessories,1,122.92,7.73,115.19,3.99,38.21,3.44,3.54,58.51,15.48,13.44,True,Completed,22.0
O000257,C00109,2025-06-25,4,Facebook,France,Desktop,VIP Loyalists,Gift Sets,3,85.71,0.0,85.71,0.0,40.27,6.69,2.69,0.0,36.07,42.08,False,Completed,40.0
O000258,C00110,2025-01-26,1,Facebook,France,Mobile,Steady Repeaters,Home,2,102.93,0.0,102.93,0.0,54.11,4.13,3.19,0.0,41.51,40.33,False,Completed,
O000259,C00110,2025-03-08,2,Facebook,France,Mobile,Steady Repeaters,Gift Sets,3,137.76,0.0,137.76,2.99,65.15,5.39,4.19,0.0,66.01,47.92,False,Completed,41.0
O000260,C00110,2025-04-20,3,Facebook,France,Mobile,Steady Repeaters,Accessories,2,106.08,0.0,106.08,3.99,32.5,4.17,3.28,0.0,70.12,66.11,False,Completed,43.0
O000261,C00110,2025-06-13,4,Facebook,France,Mobile,Steady Repeaters,Home,1,99.31,0.0,99.31,2.99,50.88,3.4,3.08,0.0,44.95,45.26,False,Completed,54.0
O000262,C00111,2024-08-12,1,Facebook,UK,Tablet,Promo Shoppers,Bundles,2,62.84,12.25,50.59,0.0,28.35,4.11,1.67,0.0,16.46,32.54,True,Completed,
O000263,C00112,2025-05-25,1,Facebook,UK,Mobile,One-Time Buyers,Gift Sets,4,58.16,7.35,50.82,2.99,31.1,7.86,1.67,0.0,13.17,25.92,True,Completed,
O000264,C00113,2024-01-10,1,Google,UK,Mobile,Promo Shoppers,Home,1,118.39,39.21,79.18,2.99,68.13,3.49,2.5,0.0,8.05,10.17,True,Completed,
O000265,C00114,2024-11-24,1,Facebook,UK,Mobile,Steady Repeaters,Home,1,140.23,0.0,140.23,0.0,75.52,3.36,4.27,124.06,-66.98,-47.76,False,Completed,
O000266,C00114,2024-12-13,2,Facebook,UK,Mobile,Steady Repeaters,Supplements,1,172.66,25.85,146.81,4.99,76.47,3.62,4.46,0.0,67.26,45.81,True,Refunded,19.0
O000267,C00115,2024-04-04,1,Google,UK,Mobile,One-Time Buyers,Accessories,2,67.49,0.0,67.49,3.99,22.53,4.58,2.16,0.0,42.21,62.54,False,Completed,
O000268,C00116,2024-12-14,1,Email,US,Mobile,Steady Repeaters,Gift Sets,2,181.3,0.0,181.3,3.99,96.01,5.03,5.46,0.0,78.79,43.46,False,Completed,
O000269,C00116,2025-02-25,2,Email,US,Mobile,Steady Repeaters,Home,2,79.85,0.0,79.85,0.0,44.96,4.84,2.52,0.0,27.54,34.49,False,Completed,73.0
O000270,C00116,2025-04-18,3,Email,US,Mobile,Steady Repeaters,Supplements,2,140.96,0.0,140.96,0.0,61.69,4.42,4.29,0.0,70.57,50.06,False,Completed,52.0
O000271,C00116,2025-06-10,4,Email,US,Mobile,Steady Repeaters,Accessories,2,96.62,0.0,96.62,0.0,30.53,4.59,3.0,0.0,58.5,60.55,False,Completed,53.0
O000272,C00117,2024-06-13,1,Facebook,UK,Mobile,Steady Repeaters,Supplements,1,102.22,0.0,102.22,3.99,42.19,3.56,3.16,0.0,57.3,56.05,False,Completed,
O000273,C00117,2024-08-12,2,Facebook,UK,Mobile,Steady Repeaters,Home,3,81.61,8.07,73.54,3.99,42.57,5.39,2.33,0.0,27.24,37.04,True,Refunded,60.0
O000274,C00117,2024-09-12,3,Facebook,UK,Mobile,Steady Repeaters,Supplements,2,91.76,0.0,91.76,0.0,36.37,4.5,2.86,0.0,48.02,52.33,False,Partially Refunded,31.0
O000275,C00118,2024-10-22,1,Organic,Germany,Mobile,Promo Shoppers,Supplements,3,101.26,21.62,79.64,4.99,41.2,6.23,2.51,0.0,34.68,43.55,True,Completed,
O000276,C00118,2024-12-29,2,Organic,Germany,Mobile,Promo Shoppers,Accessories,2,119.07,26.58,92.49,3.99,39.9,4.69,2.88,0.0,49.0,52.98,True,Completed,68.0
O000277,C00118,2025-03-02,3,Organic,Germany,Mobile,Promo Shoppers,Supplements,1,90.3,0.0,90.3,3.99,38.15,3.51,2.82,0.0,49.81,55.16,False,Completed,63.0
O000278,C00118,2025-04-22,4,Organic,Germany,Mobile,Promo Shoppers,Beauty,1,72.38,0.0,72.38,0.0,28.27,3.44,2.3,0.0,38.37,53.01,False,Completed,51.0
O000279,C00118,2025-06-21,5,Organic,Germany,Mobile,Promo Shoppers,Beauty,2,114.69,25.96,88.73,0.0,44.15,4.91,2.77,0.0,36.9,41.59,True,Completed,60.0
O000280,C00119,2024-01-23,1,Facebook,Germany,Desktop,Promo Shoppers,Home,2,54.24,10.17,44.07,0.0,28.64,4.52,1.48,0.0,9.44,21.42,True,Completed,
O000281,C00119,2024-03-11,2,Facebook,Germany,Desktop,Promo Shoppers,Supplements,2,95.01,21.82,73.19,2.99,37.91,5.1,2.32,0.0,30.85,42.15,True,Completed,48.0
O000282,C00120,2024-04-13,1,Organic,UK,Mobile,Steady Repeaters,Beauty,2,68.29,0.0,68.29,2.99,24.36,4.55,2.18,0.0,40.19,58.85,False,Completed,
O000283,C00120,2024-06-21,2,Organic,UK,Mobile,Steady Repeaters,Gift Sets,2,66.76,0.0,66.76,0.0,31.32,4.59,2.14,0.0,28.71,43.01,False,Completed,69.0
O000284,C00120,2024-08-31,3,Organic,UK,Mobile,Steady Repeaters,Gift Sets,1,72.97,0.0,72.97,2.99,36.66,3.77,2.32,0.0,33.22,45.53,False,Completed,71.0
O000285,C00121,2025-03-23,1,Email,France,Desktop,One-Time Buyers,Beauty,3,75.44,0.0,75.44,4.99,30.11,6.69,2.39,0.0,41.24,54.67,False,Completed,
O000286,C00122,2025-02-14,1,Referral,US,Desktop,Promo Shoppers,Supplements,2,72.52,0.0,72.52,2.99,29.89,4.23,2.3,42.02,-2.93,-4.04,False,Completed,
O000287,C00123,2024-04-27,1,Email,UK,Desktop,One-Time Buyers,Supplements,2,68.02,0.0,68.02,0.0,29.11,4.53,2.17,65.54,-33.34,-49.02,False,Completed,
O000288,C00124,2024-04-04,1,Organic,US,Desktop,Steady Repeaters,Accessories,2,92.35,0.0,92.35,3.99,30.79,5.21,2.88,0.0,57.45,62.21,False,Completed,
O000289,C00124,2024-05-14,2,Organic,US,Desktop,Steady Repeaters,Bundles,2,88.12,8.97,79.15,0.0,38.39,4.65,2.5,35.5,-1.89,-2.39,True,Completed,40.0
O000290,C00124,2024-06-10,3,Organic,US,Desktop,Steady Repeaters,Beauty,2,66.34,0.0,66.34,2.99,25.66,4.23,2.12,0.0,37.31,56.24,False,Completed,27.0
O000291,C00124,2024-08-08,4,Organic,US,Desktop,Steady Repeaters,Bundles,1,100.33,0.0,100.33,0.0,46.07,3.35,3.11,0.0,47.8,47.64,False,Completed,59.0
O000292,C00124,2024-09-27,5,Organic,US,Desktop,Steady Repeaters,Supplements,1,109.74,11.48,98.26,0.0,46.51,3.55,3.05,0.0,45.14,45.94,True,Completed,50.0
O000293,C00124,2024-11-26,6,Organic,US,Desktop,Steady Repeaters,Gift Sets,1,119.01,10.49,108.52,3.99,58.41,3.5,3.35,0.0,47.24,43.54,True,Completed,60.0
O000294,C00125,2024-01-11,1,Google,US,Mobile,Promo Shoppers,Gift Sets,3,94.86,26.5,68.36,4.99,50.27,6.08,2.18,0.0,14.82,21.68,True,Completed,
